AbilityID,DisplayName,Description,UICategory,Icon,StatusEffectIcon,Sound,TelegraphStatusEffect,TelegraphCountOffset,OnEquipStatusEffect,WeaponTag,RequiredAbilityId,TreeId,TreeRowPosition,TreeColumnPosition,IsActiveAbility,IsGlobalAbility,IsStackableAbility,CanBeUnapplied,ScalingStrength,ScalingDexterity,ScalingIntelligence,ScalingSpirit,ScalingConstitution,OnEventPassiveConditionsPass,OnKill,OnExecuted,OnHit,OnBlockedHit,OnHitBehind,OnCrit,OnCritTaken,OnHeadShot,OnLegShot,OnHitTaken,OnBlockedHitTaken,OnBlockBreak,OnTargetBlockBreak,OnDeath,OnDeathsDoor,OnHasDied,OnAttachedSpellTargetDied,OnHealed,OnSelfDamage,OnProjPassedThrough,OnContributedKill,OnHealthChanged,OnUsedConsumable,OnGatheringComplete,OnHitTakenWhileInvulnerable,OnWeaponSwap,OnStatusEffectApplied,OnInActionLongEnough,OnEventConditionalActivationChance,GatheringTradeskill,EquipLoadCategory,ExcludeFromGameModes,RequireReaction,NumSuccessfulHits,NumConsecutiveHits,MaxConsecutiveHits,ResetConsecutiveOnSuccess,IgnoreResetConsecutiveOnDeath,DisableConsecutivePotency,TrackHitCount,MaxTrackedHitCounts,NumberOfTrackedHits,NumberOfHitsComparisonType,DamageIsRanged,DamageIsMelee,AllowSelfDamageForHitEvents,ForceShowNameTag,HasGritActive,TargetHasGritActive,DamageTableRow,RemoteDamageTableRow,RangedAttackName,AttackType,DamageTypes,DamageCategory,IsInCombatState,IsNotInCombatState,CheckOwnedStatusEffects,StatusEffect,StatusEffectStackSize,StatusEffectComparison,StatusEffectCategories,DontHaveStatusEffect,StatusEffectBeingApplied,CheckStatusEffectsOnTargetOwned,TargetStatusEffect,TargetStatusEffectCategory,TargetStatusEffectStackSize,TargetStatusEffectComparison,TargetCollisionFilters,TargetMarker,MyHealthPercent,MyComparisonType,MyStaminaPercent,MyStaminaComparisonType,MyManaPercent,MyManaComparisonType,TargetHealthPercent,TargetComparisonType,DistFromDefender,DistComparisonType,NumAroundMe,NumAroundComparisonType,AbilityOnCooldownOptions,AbilitiesOnCooldown,AbilityCooldownComparisonType,AttachedTargetSpellIds,AbilityList,AbilityTrigger,InAction,InActionTime,AfterAction,LoadedAmmoCount,LoadedAmmoCountComparisonType,AttackerVitalsCategory,TargetVitalsCategory,BaseDamage,SetHealthOnFatalDamageTaken,BaseDamageReduction,CritDamageReduction,BlockDamage,BlockDamageReduction,CritDamage,CritChance,HeadshotDamage,HitFromBehindDamage,StaggerDamage,StaggerDamageReduction,HitRateDmg,HitRateDmgReduction,HealthDamageMitigation,ThreatDamage,ArmorPenetration,PhysicalArmor,PhysicalArmorMaxHealthMod,ElementalArmor,LinearlyScaleToDistance,RefundAmmoPercentChance,RefundConsumablePercentChance,GiveAzothPercentChance,Azoth,Knockback,WeaponAccuracy,Health,DmgPctToHealth,HealScalingValueMultiplier,MaxHealth,Mana,ManaRate,MaxMana,ManaCostList,ManaCostMult,DamageTableRowOverride,StatusEffectDamageTableRowOverride,ForceStatusEffectDamageTableRow,RangedAttackNameOverride,DamageTableStatusEffectOverride,EnableCrit,EnableTaunt,CanBlockRangedOverride,PerStatusEffectOnTarget,PerStatusEffectOnTargetMax,DisableApplyPerStatusEffectStack,ForceTakeStaminaDamage,StaminaCostList,StaminaCostFlatMod,CastSpell,DisableCastSpellDurability,SelfApplyStatusEffect,OtherApplyStatusEffect,SelfApplyStatusEffectDurations,OtherApplyStatusEffectDurations,DoNotUnequipSelfAppliedSE,NumStatusEffectsToTransfer,StatusEffectCategoryToTransfer,SetPotencyAsCount,MultiplyRemovedByPotency,OnlyChangeOwnedStatusEffects,NumStatusEffectsToRemove,NumTargetStatusEffectsToRemove,NumStatusEffectStacksToRemove,RemoveStatusEffects,StatusEffectsList,StatusEffectCategoriesList,RemoveTargetStatusEffectsList,RemoveTargetStatusEffectCats,ConsumeTargetStatusEffectMult,StatusEffectDurationReduction,StatusEffectDurationCats,StatusEffectDurationMod,StatusEffectDurationMult,TargetStatusEffectDurationList,TargetStatusEffectDurationCats,TargetStatusEffectDurationMod,TargetStatusEffectDurationMult,ActivationCooldown,Duration,CooldownId,CDRImmediatelyOptions,ResetCooldownTimers,CooldownTimer,NumFreeCooldownsPerUse,MaxHitCountMultiplier,SetMannequinTag,SetMannequinTagStatus,RepairDustYieldMod,ToolDurabilityLossMod,FastTravelInnCooldownMod,FastTravelAzothCostMod
SelfDebuffedDamagePerk2,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,Debuff,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0.10999999940395355,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
SelfDebuffedDamagePerk3,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,Debuff,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0.15000000596046448,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
SelfDebuffedDamagePerk4,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,Debuff,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0.18000000715255737,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
StaminaNotFullDamagePerk1,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,100,LessThan,,,0,,0,,0,,,,,,,,,0,,0,,,,0.05999999865889549,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
StaminaNotFullDamagePerk2,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,100,LessThan,,,0,,0,,0,,,,,,,,,0,,0,,,,0.09000000357627869,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
StaminaNotFullDamagePerk3,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,100,LessThan,,,0,,0,,0,,,,,,,,,0,,0,,,,0.11999999731779099,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
StaminaNotFullDamagePerk4,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,100,LessThan,,,0,,0,,0,,,,,,,,,0,,0,,,,0.15000000596046448,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
BonusDamageSelfCCPerk1,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,"Root,Slow",,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0.11999999731779099,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
BonusDamageSelfCCPerk2,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,"Root,Slow",,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0.1599999964237213,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
BonusDamageSelfCCPerk3,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,"Root,Slow",,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0.20000000298023224,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
BonusDamageSelfCCPerk4,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,"Root,Slow",,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0.23999999463558197,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
SelfFullHPBonusDMGHeal1,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,100,Equal,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0.05999999865889549,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0.05999999865889549,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
SelfFullHPBonusDMGHeal2,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,100,Equal,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0.09000000357627869,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0.09000000357627869,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
SelfFullHPBonusDMGHeal3,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,100,Equal,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0.11999999731779099,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0.11999999731779099,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
SelfFullHPBonusDMGHeal4,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,100,Equal,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0.15000000596046448,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0.15000000596046448,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
ApplyBlockThreatPerk1,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,1,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,Block_UpperBody,0.5,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,BlockThreatPerk1,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
ApplyBlockThreatPerk2,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,1,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,Block_UpperBody,0.5,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,BlockThreatPerk2,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
ApplyBlockThreatPerk3,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,1,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,Block_UpperBody,0.5,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,BlockThreatPerk3,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
BlockThreatPerk1,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,1,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
BlockThreatPerk2,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,1.25,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
BlockThreatPerk3,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,1.5,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
ApplyDodgeLowerThreatPerk1,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,Dodge,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,DodgeLowerThreatPerk1,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
ApplyDodgeLowerThreatPerk2,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,Dodge,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,DodgeLowerThreatPerk2,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
ApplyDodgeLowerThreatPerk3,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,Dodge,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,DodgeLowerThreatPerk3,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
DodgeLowerThreatPerk1,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,-0.20000000298023224,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
DodgeLowerThreatPerk2,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,-0.3499999940395355,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
DodgeLowerThreatPerk3,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,-0.5,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
ApplyDodgeIncreaseThreatPerk1,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,Dodge,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,DodgeIncreaseThreatPerk1,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
ApplyDodgeIncreaseThreatPerk2,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,Dodge,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,DodgeIncreaseThreatPerk2,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
ApplyDodgeIncreaseThreatPerk3,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,Dodge,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,DodgeIncreaseThreatPerk3,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
DodgeIncreaseThreatPerk1,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0.75,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
DodgeIncreaseThreatPerk2,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,1,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
DodgeIncreaseThreatPerk3,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,1.25,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
ThreatIncreasePerk1,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0.10000000149011612,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
ThreatIncreasePerk2,,,,,,,,,,,,,,,false,false,true,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,,false,,,,,,false,0,0,0,,,false,false,0,0,,false,false,,,false,false,,,,,,,false,false,,,0,,,,,,,,0,,,,0,,0,,,,0,,0,,0,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0.15000000596046448,0,,,,,0,0,0,0,0,0,,0,0,0,0,,0,,,,,false,,,,false,,,0,,,,,,false,,,,,false,0,,false,,,0,0,,,,,,,,0,,,0,,,,0,0,0,,,,0,,,,,,,,
